-2644,1451,-65,2266,-3604,-822
-2726,1321,-70,2488,-3460,-781
-2805,1156,53,2556,-3331,-723
-2930,943,163,2525,-3167,-633
-3052,801,173,2414,-2966,-548
-3158,733,58,2306,-2706,-478
-3280,678,-137,2223,-2408,-444
-3142,500,-292,2190,-1502,-523
-3082,418,-298,2134,-1338,-497
-3000,397,-381,2070,-1181,-434
-2895,383,-489,2024,-1039,-360
-2844,330,-530,2014,-902,-295
-2738,206,-559,2025,-767,-242
-2699,93,-533,2020,-655,-211
-2583,-59,-483,1961,-538,-170
-2511,-296,-537,1712,-266,-73
-2480,-359,-568,1529,-74,-37
-2473,-406,-606,1336,104,0
-2531,-366,-647,1188,241,25
-2548,-373,-615,1087,356,41
-2442,-546,-708,979,349,81
-1569,-1348,-2365,-47,-640,266
-1933,-367,-2304,-328,-1128,278
-2388,194,-1547,-260,-1320,344
-2650,430,-888,89,-1262,393
-2877,512,-604,417,-1100,431
-2902,-179,-963,-506,-455,169
-3058,75,-1010,-810,-301,74
-3127,300,-1096,-933,-163,-8
-3108,425,-1172,-925,-58,-84
-3086,513,-1236,-823,33,-157
-2958,560,-1323,-672,96,-220
-2705,523,-1388,-382,164,-314
-2552,434,-1328,-266,189,-344
-2435,363,-1190,-250,198,-354
-2326,367,-1041,-312,215,-342
-2205,379,-959,-419,232,-307
-2108,371,-884,-549,248,-270
-2037,433,-843,-689,272,-216
-1980,566,-813,-817,297,-130
-1899,753,-893,-893,336,17
-1766,933,-1084,-898,347,211
-1635,1003,-1276,-827,322,446
-1514,1042,-1450,-745,261,705
-1262,1632,-2445,-575,-209,2797
-1246,1916,-2591,-442,-350,3240
-1294,1990,-2666,-270,-504,3602
-1366,2066,-2633,-131,-664,3921
-1417,2246,-2519,34,-845,4217
-1600,2303,-2256,336,-1322,4708
-1904,2315,-1861,431,-1630,5005
-2073,2333,-1581,440,-1888,5237
-2531,2170,-1295,381,-2070,5376
-2793,2045,-978,176,-2159,5430
-2989,2119,-822,-119,-2201,5413
-3328,2392,-713,-378,-2215,5313
-3592,2796,-657,-383,-2269,5130
-4260,3144,-364,-144,-2381,5025
-5538,3774,456,314,-2405,4942
-6737,3419,914,872,-2205,4657
-8251,2327,1256,1096,-1789,4139
-9581,1000,1994,677,-1069,3477
-10718,180,2908,-362,-48,2854
-10571,2767,8504,165,4629,127
-9146,2000,11189,670,6184,-261
-6024,1930,15263,793,9450,-334
-3459,2945,17152,1363,11499,20
4283,4489,17718,5573,14364,19
7472,3140,15644,6058,13807,-264
9366,1471,13064,5347,13308,-1014
12916,360,8966,4224,11783,-2065
13423,759,6263,3017,9958,-3510
13355,44,3615,1692,8046,-4836
12866,-932,1773,-114,6236,-5731
12001,-1082,709,-2184,4836,-5943
10655,247,-493,-3836,3984,-5570
9123,4050,-2121,-3104,3070,-4080
8337,4329,-2366,-1099,2551,-2623
7492,3303,-2442,334,2094,-1333
6558,2151,-2463,1088,1552,-216
4631,448,-2122,976,420,1233
2539,3222,-978,140,-1594,2425
2289,3586,-515,861,-1858,2229
1879,3299,96,1492,-2027,1868
1445,2446,759,1604,-2032,1427
1140,1837,1101,1074,-1947,954
959,1557,1195,228,-1880,439
680,1608,1197,-647,-1840,-105
436,2090,996,-1276,-1823,-663
252,2710,795,-1471,-1855,-1170
-52,3546,416,159,-2022,-2353
-96,3426,221,1086,-2121,-2612
-134,2918,176,1800,-2261,-2753
-236,2361,246,2255,-2422,-2841
-363,1839,258,2388,-2555,-2910
-417,1641,314,2300,-2689,-2947
-418,1574,267,2108,-2784,-2952
-662,1549,36,1784,-2866,-2926
-699,1462,-51,1666,-2994,-2906
-1476,1146,-61,756,-3421,-2679
-1659,1154,-181,580,-3359,-2598
-1862,1250,-370,511,-3280,-2506
-1935,1344,-518,532,-3199,-2384
-1918,1433,-592,647,-3153,-2247
-1978,1538,-622,841,-3128,-2093
-1977,1639,-537,1125,-3131,-1938
-2111,1729,-474,1464,-3147,-1774
-2333,1670,-562,1823,-3136,-1618
-2441,1538,-582,2173,-3087,-1487
-2592,1289,-609,2411,-2973,-1342
-2689,1084,-763,2518,-2798,-1191
-2688,1003,-837,2589,-2630,-1043
-2692,930,-717,2586,-2321,-828
-2849,778,-560,2654,-1940,-621
-2787,541,-564,2624,-1821,-581
-2695,313,-580,2490,-1718,-526
-2684,112,-535,2266,-1601,-478
-2744,11,-482,1997,-1430,-383
-2904,141,-435,1642,-553,74
-2721,277,-658,1769,-318,144
-2527,372,-897,1951,-162,178
-2490,226,-939,2125,-58,180
-2577,18,-775,2217,49,161
-2579,-277,-520,2162,144,167
-2537,-692,-549,1908,193,193
-1656,-1558,-1538,919,-121,335
-1652,-1101,-2306,155,-584,359
-2027,-322,-2094,-40,-882,435
-2378,182,-1446,124,-961,541
-2851,391,-606,719,-786,693
-3026,110,-560,775,-667,727
-3048,-174,-586,571,-601,681
-3049,-279,-575,223,-549,581
-3069,-200,-675,-159,-488,460
-3032,-36,-827,-449,-416,335
-3038,162,-947,-604,-351,195
-2579,345,-1268,-134,75,-205
-2512,274,-1162,-111,139,-186
-2451,201,-1066,-166,193,-152
-2379,201,-981,-271,243,-117
-2356,245,-918,-426,311,-75
-2313,303,-893,-592,382,-25
-2244,400,-947,-749,447,48
-2156,518,-1077,-865,516,134
-2010,668,-1292,-931,581,258
-1858,846,-1563,-920,623,425
-1630,966,-1886,-778,648,820
-1459,1164,-2264,-621,635,1210
-1355,1144,-2549,-478,552,1676
-1407,922,-2652,-527,456,2121
-1377,848,-2622,-802,352,2580
-1266,927,-2714,-1233,232,3074
-1246,1235,-2835,-1643,50,3542
-1207,1485,-2835,-1935,-194,3958
-1240,1868,-2704,-2136,-483,4351
-2029,3274,-1913,-784,-1845,5408
-2392,3264,-1531,-216,-2105,5548
-3296,2833,-895,354,-2195,5580
-3699,2892,-609,539,-2172,5478
-4502,2900,-203,655,-2203,5471
-8562,2298,1303,1228,-1269,4992
-10332,1355,1342,1288,-416,4289
-12055,1330,2638,930,1355,2717
-12323,443,4787,326,2714,1520
-11864,764,6458,-433,3949,722
-10532,1476,8507,-832,5264,204
-8932,2871,10464,-399,6673,-72
-7192,4032,12400,918,8109,-118
-5425,3734,14331,2322,9630,-85
-3373,3067,15669,3102,11058,23
1817,3554,15831,4084,12487,48
5695,3035,15093,4699,12078,-24
6571,1262,13238,4392,11754,-286
11578,-566,3642,720,7269,-5113
11615,-738,2201,-1115,6032,-5774
10732,293,886,-2683,5072,-5884
9752,1728,-786,-3433,4411,-5563
9290,3296,-1943,-3067,3779,-4917
8423,3637,-2943,-1053,2426,-3274
7511,2762,-3140,25,1307,-2121
6256,1587,-2755,296,302,-1068
4946,612,-2319,-168,-365,-202
4296,996,-1795,-816,-886,569
2978,3722,-879,78,-2055,1782
2489,3856,-352,1079,-2305,1872
2136,3590,206,1716,-2383,1774
1779,3049,840,1880,-2375,1548
1521,2715,1245,1606,-2270,1270
1167,2469,1475,1041,-2132,949
883,2492,1513,408,-1966,585
673,2789,1301,-62,-1842,225
437,3225,1055,-175,-1750,-134
184,3655,328,1927,-1863,-1588
52,3252,452,2823,-2048,-1923
-77,2908,474,3145,-2201,-2016
-338,2321,312,3335,-2438,-2109
-464,2104,257,3397,-2654,-2197
-520,1865,240,3396,-2859,-2257
-626,1662,142,3304,-3073,-2300
-809,1486,137,3166,-3278,-2299
-1003,1306,59,2989,-3429,-2237
-1171,1052,11,2779,-3548,-2114
-1479,708,45,2303,-3745,-1851
-1694,581,35,1954,-3862,-1681
-1868,551,-23,1697,-3915,-1564
-2005,602,-82,1486,-3931,-1474
-2473,651,-397,1177,-3694,-1217
